id_track,name_track,num_samples,end_of_fade_in,start_of_fade_out,loudness,tempo,time_signature,key,mode,id_artist,publish_time,viewCount,likeCount,commentCount,followers,genres,name,popularity
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,3589034,0.0,162.76797,-2.248,96.057,4,5,1,4q3ewBCX7sLwd24euuV69X,13-10-2023,95171611,612182,12181,85858677,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
0eeX8L0DWvGth1F6xVkvv7,ADIVINO,6144102,0.0,274.80817,-2.4,117.994,4,10,0,4q3ewBCX7sLwd24euuV69X,26-04-2024,37514149,299173,9044,85858677,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
2yzshFeBIwH8tWIqHEFLeD,un x100to,4290120,0.19732,186.35754,-4.089,83.827,4,9,1,4q3ewBCX7sLwd24euuV69X,17-04-2023,867036537,3791052,79393,85858677,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,5348742,0.36844,238.14966,-5.795,176.088,4,7,1,4q3ewBCX7sLwd24euuV69X,14-10-2019,765861885,3132203,56728,85858677,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,3937412,0.20934,178.56744,-5.105,92.005,4,1,0,4q3ewBCX7sLwd24euuV69X,20-06-2022,953533695,4561442,76914,85858677,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,5695488,0.0,247.89624,-5.745,79.928,4,3,0,4q3ewBCX7sLwd24euuV69X,14-02-2023,311413631,1369964,30068,85858677,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,4522235,0.3112,191.50658,-10.059,109.928,4,4,0,4q3ewBCX7sLwd24euuV69X,30-10-2020,1508070227,9111707,264684,85858677,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
5Eax0qFko2dh7Rl2lYs3bx,Efecto,4698000,2.77478,213.06122,-8.797,98.047,4,7,0,4q3ewBCX7sLwd24euuV69X,06-05-2022,204529000,1178795,11081,85858677,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,5373952,0.0,237.3834,-5.198,106.672,4,5,0,4q3ewBCX7sLwd24euuV69X,01-06-2022,898226459,5477898,118127,85858677,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
6Xom58OOXk2SoU711L2IXO,Moscow Mule,5422976,0.0,230.07492,-5.453,99.968,4,5,0,4q3ewBCX7sLwd24euuV69X,06-05-2022,576914112,3575800,68562,85858677,"['reggaeton', 'trap latino', 'urbano latino']",Bad Bunny,95
24WBge8e53iDTeXOtVB02s,Eu Sento Gabu!,1846793,0.0,77.76943,-3.973,129.971,4,11,1,6OwbqUSj4XbZdjexPsKkdH,05-05-2024,3196698,69687,1189,24788,[],PXLWYSE,61
4dd3EaoR74tDGBHYFjSkau,Eu Sento Gabu! - Super Slowed,2457939,0.0,103.52617,-4.842,97.64,4,10,0,6OwbqUSj4XbZdjexPsKkdH,18-04-2024,3409351,46260,694,24788,[],PXLWYSE,61
00KAwINbon14JRhelymw8a,Eu Sento Gabu! - Slowed,2335604,0.0,98.37134,-4.703,102.775,4,7,1,6OwbqUSj4XbZdjexPsKkdH,18-04-2024,15163431,164729,2459,24788,[],PXLWYSE,61
5YtM8JXxdWuauSwxIbUenU,Eu Sento Gabu! - Sped Up,1526750,0.0,64.19737,-3.3,157.288,4,2,1,6OwbqUSj4XbZdjexPsKkdH,05-05-2024,121751,1923,67,24788,[],PXLWYSE,61
0KjbIrE80v6XHWogGVTx6o,PROJECT 1.0 - SLOWED,2543100,0.0,111.65315,-5.783,180.109,4,1,0,6OwbqUSj4XbZdjexPsKkdH,04-04-2024,226993,3317,38,24788,[],PXLWYSE,61
1oaZhxbhix2vxExo6BBpOC,Eu Sento Gabu! - Hardstyle Remix,1788912,0.0,75.87701,-1.573,119.996,4,5,1,6OwbqUSj4XbZdjexPsKkdH,18-07-2024,205046,4310,180,24788,[],PXLWYSE,61
4Ci1tsBuiMgPu5w36NFqJV,CONTRA,1848815,0.0,77.04381,-7.183,136.019,4,1,1,6OwbqUSj4XbZdjexPsKkdH,27-06-2024,37395,764,19,24788,[],PXLWYSE,61
1lVVJQKatBTHiaOqRiTtF6,KING,2291504,2.6761,95.75329,-6.44,130.016,4,8,0,6OwbqUSj4XbZdjexPsKkdH,04-05-2023,328110,8275,456,24788,[],PXLWYSE,61
3wirUvlsv6J7JcO7nC0Mvq,AUTOMATIVO OI OI,1671665,0.0,75.81247,-3.132,130.094,4,5,0,6OwbqUSj4XbZdjexPsKkdH,13-06-2024,37129,856,38,24788,[],PXLWYSE,61
7f5Dh4YIEQrKg37s5J3Dmi,PROJECT 1.0,1760607,0.0,75.82476,-2.852,129.995,4,10,1,6OwbqUSj4XbZdjexPsKkdH,04-04-2024,33612,766,12,24788,[],PXLWYSE,61
7GqWUQv53sNEC7mudubpaq,A-What,2160900,0.0,94.43556,-1.525,120.093,4,11,0,598ZvY8cFQtXgFPBSUm28x,10-09-2024,471720,7522,134,796,[],ARKEA,58
4YfDyxbwPNsBf7PLrOaSiz,A-What - slowed,2357345,0.0,102.99791,-1.754,110.078,4,7,1,598ZvY8cFQtXgFPBSUm28x,09-08-2024,23879,403,6,796,[],ARKEA,58
6NuXZ46kK5wkCYABg68BkA,A-What - ultra slowed,3121300,0.0,138.30966,-2.344,166.335,4,2,1,598ZvY8cFQtXgFPBSUm28x,20-06-2024,5608546,67129,0,796,[],ARKEA,58
5Tx8PxnrdWAtJV9Kqk0eDp,A-What - sped up,1995101,0.0,87.20834,-2.669,130.035,4,11,0,598ZvY8cFQtXgFPBSUm28x,10-08-2024,8837,164,0,796,[],ARKEA,58
08mmnAzO5tK2Q3LN3R85dH,PAPADUDU,1669015,0.0,72.46367,-3.756,130.066,4,1,0,598ZvY8cFQtXgFPBSUm28x,01-08-2024,72,2,0,796,[],ARKEA,58
51RwSu2ZoAXlHxQOoLeMx9,MONSTR,2576974,0.0,116.86957,-2.688,115.065,4,8,1,598ZvY8cFQtXgFPBSUm28x,11-09-2024,253,13,2,796,[],ARKEA,58
3rAFzt2C3pRq0K667zwCXA,PAPADUDU - SLOWED,1972472,0.0,85.47846,-4.818,110.022,4,1,1,598ZvY8cFQtXgFPBSUm28x,07-06-2024,42124,570,0,796,[],ARKEA,58
4OXzJjceatWL7UTJdOI936,MONSTR - slowed,3045531,0.0,138.11932,-3.075,97.332,4,5,1,1yvmxpLuFjOlHiplr01Hon,27-12-2022,1630967,23812,1248,4974,[],RELYCT,58
2GY3un7tLBqYU8IP8iU3Hy,DANGA,2116800,2.42068,87.3883,-2.208,130.016,4,1,0,1yvmxpLuFjOlHiplr01Hon,12-09-2024,21996,533,0,4974,[],RELYCT,58
1iblEES1GvWzJQzUmpek6X,MONSTR - super slowed,3722315,0.0,168.81247,-3.949,159.047,4,6,1,1yvmxpLuFjOlHiplr01Hon,28-05-2023,533658,9533,247,4974,[],RELYCT,58
02WKo37gebkkQKor2TCuTk,Beeper Funk - Slowed,2279419,0.0,100.27537,-0.494,123.038,4,1,1,648ZoUpTM6iIMTCgo3lLCE,08-08-2024,14468702,293432,2726,40306,[],DJ Paulinho Mondi Da Baixa Baviera,63
3R3zF6Y5fnimYRXuBTrp9D,Robot Funk,3385324,0.0,145.3279,-3.204,135.987,4,0,0,648ZoUpTM6iIMTCgo3lLCE,20-09-2023,2294295,59628,896,40306,[],DJ Paulinho Mondi Da Baixa Baviera,63
5TA7kvv0t2dET7JbX8UxBw,Beeper Funk,1809106,0.0,79.43546,0.108,154.98,4,7,1,648ZoUpTM6iIMTCgo3lLCE,01-08-2024,4155221,90887,608,40306,[],DJ Paulinho Mondi Da Baixa Baviera,63
3XM101gr301OULqlCT0qIp,Merengue Funk,1965600,0.0,89.14286,-1.626,140.028,4,2,1,648ZoUpTM6iIMTCgo3lLCE,14-03-2024,340552,7730,19,40306,[],DJ Paulinho Mondi Da Baixa Baviera,63
6NB77CN4ADxJUs9SlL5Gv8,Robot Funk - Slowed,4265241,0.0,181.59746,-3.972,107.943,4,8,0,648ZoUpTM6iIMTCgo3lLCE,08-08-2024,441561,9208,54,40306,[],DJ Paulinho Mondi Da Baixa Baviera,63
0AMnv759pFs5BYmZOsOi7z,Não Fica Triste,2024190,0.52825,91.8,-1.503,133.933,4,11,1,648ZoUpTM6iIMTCgo3lLCE,22-04-2024,342,10,0,40306,[],DJ Paulinho Mondi Da Baixa Baviera,63
6v3y32QMsWmaPUJRbdDamp,Merengue Funk - Slowed,2476491,0.0,112.31252,-1.842,111.118,4,3,0,648ZoUpTM6iIMTCgo3lLCE,08-08-2024,53182,1050,14,40306,[],DJ Paulinho Mondi Da Baixa Baviera,63
71iE0xXs6reyObX15MWcXp,Beeper Funk - Sped Up,1612148,0.0,70.46676,0.752,87.048,4,0,1,648ZoUpTM6iIMTCgo3lLCE,12-09-2024,356283,7982,127,40306,[],DJ Paulinho Mondi Da Baixa Baviera,63
6hK5rSDoKeTFeT6KhprDwu,P*RRA,2192400,0.0,94.72,-1.042,103.731,3,10,0,648ZoUpTM6iIMTCgo3lLCE,25-04-2024,299,16,0,40306,[],DJ Paulinho Mondi Da Baixa Baviera,63
6grpRRb0ucmOSnXVcxE7nF,Ravezinha,3293831,0.0,146.54112,-6.486,130.102,4,1,1,648ZoUpTM6iIMTCgo3lLCE,30-08-2024,1054,33,5,40306,[],DJ Paulinho Mondi Da Baixa Baviera,63
6mnkGSgd8eHVv1C38pDP9o,Người Như Anh,6408281,3.42494,281.51874,-9.86,128.011,4,1,1,4WBjLLe7H2Rqha7SSA0rLY,21-10-2022,35967877,84079,7425,15543,['v-pop'],Mai Tiến Dũng,34
7Awule7urvPR3qNJDM4K6F,Yêu Như Ngày Yêu Cuối,6529446,0.23306,287.60236,-6.248,120.213,4,2,0,4WBjLLe7H2Rqha7SSA0rLY,28-08-2017,92368150,190368,8217,15543,['v-pop'],Mai Tiến Dũng,34
2be69Q4GY0irdPyKkfp3b2,Đâu Ai Chung Tình Được Mãi,8041017,0.28417,353.85468,-10.001,130.114,3,2,0,4WBjLLe7H2Rqha7SSA0rLY,29-03-2023,242825,770,86,15543,['v-pop'],Mai Tiến Dũng,34
47EnNLjBEjFeCsweI7useA,Mùa Đông Của Anh - Acoustic Version,7032055,2.18268,312.74957,-11.19,98.668,4,11,0,4WBjLLe7H2Rqha7SSA0rLY,23-12-2018,984123,5652,392,15543,['v-pop'],Mai Tiến Dũng,34
5H47fXqOvbQsefEm3e0B80,Thế Giới Kẻ Thất Tình,5393769,2.57161,234.30095,-7.117,104.035,4,10,1,4bPYvyUn1mWwUwIW57oST2,10-05-2024,820085,7654,1226,177443,"['v-pop', 'vietnamese hip hop']",Emcee L (Da LAB),53
3oQVPl9tI1MfWalRIAKqgi,Dịu Dàng Đến Từng Phút Giây & Như Vẫn Còn Đây,8825292,0.28435,391.83093,-5.335,119.986,4,9,0,4WBjLLe7H2Rqha7SSA0rLY,08-05-2023,1264467,4532,335,15543,['v-pop'],Mai Tiến Dũng,34
0Vw7Aw5VQRsFgPxn1tWdHC,MƯỢN RƯỢU TỎ TÌNH (feat. Mai Tiến Dũng & LyLy),4549829,0.0,199.76707,-7.305,163.972,4,1,1,4WBjLLe7H2Rqha7SSA0rLY,23-09-2024,20169,206,27,15543,['v-pop'],Mai Tiến Dũng,34
2FhlXmfCMRIlU0HCuw4F5y,Dù Khóc Một Dòng Sông,6808922,0.47569,298.67245,-10.054,155.968,4,0,1,4WBjLLe7H2Rqha7SSA0rLY,21-04-2023,1991127,37133,4550,15543,['v-pop'],Mai Tiến Dũng,34
4FeQLDuTDKD0Y6Cx9EGUgx,"CÓ HẸN VỚI THANH XUÂN (feat. Thanh Lam, Thu Minh, Lương Bích Hữu & Mai Tiến Dũng)",4895100,2.58902,213.7687,-6.54,107.98,4,1,0,4WBjLLe7H2Rqha7SSA0rLY,24-09-2024,43110,271,38,15543,['v-pop'],Mai Tiến Dũng,34
5RGOL0F8VBpCjIrw76aSoV,Mashup Destiny - Không Ai Hơn Em Đâu Anh,4561939,2.36844,201.13126,-4.611,100.03,4,2,0,4WBjLLe7H2Rqha7SSA0rLY,25-07-2022,291589,1885,390,15543,['v-pop'],Mai Tiến Dũng,34
3qhlB30KknSejmIvZZLjOD,End of Beginning,3511365,0.06558,153.68127,-7.643,159.982,4,2,1,5p9HO3XC5P3BLxJs5Mtrhm,27-02-2024,33084393,375577,6617,1546281,"['pov: indie', 'psychedelic pop']",Djo,76
3vjs2MDHoF9xhylNg6Y9un,Chateau (Feel Alright),6001067,0.31374,267.2675,-11.765,134.874,4,7,1,5p9HO3XC5P3BLxJs5Mtrhm,01-09-2020,3946464,80789,1608,1546281,"['pov: indie', 'psychedelic pop']",Djo,76
5hS8s1Vf4CeSRBT1bTWa39,Roddy,5578368,0.0,249.86993,-9.161,179.982,4,0,1,5p9HO3XC5P3BLxJs5Mtrhm,01-09-2020,1570550,32505,736,1546281,"['pov: indie', 'psychedelic pop']",Djo,76
1yQkAv4xtapCBCzI8q1QGF,Change,3917001,0.21519,177.64177,-7.371,99.972,4,5,1,5p9HO3XC5P3BLxJs5Mtrhm,22-06-2022,1200762,23747,1007,1546281,"['pov: indie', 'psychedelic pop']",Djo,76
6L8JVXMBLDZeyhBKr0lrj8,Gloom,2663825,0.0,116.43646,-6.998,140.972,4,9,0,5p9HO3XC5P3BLxJs5Mtrhm,25-07-2022,708396,19284,1104,1546281,"['pov: indie', 'psychedelic pop']",Djo,76
7KnGAY27aFqgiYySwt7yg5,I Want Your Video,2832094,0.19143,125.79991,-7.369,106.008,4,9,0,5p9HO3XC5P3BLxJs5Mtrhm,16-09-2022,255786,4749,169,1546281,"['pov: indie', 'psychedelic pop']",Djo,76
6TorufIR9E06RXo3VhZaae,Figure You Out,4064131,0.0,181.42912,-8.136,117.012,4,7,0,5p9HO3XC5P3BLxJs5Mtrhm,26-08-2022,501289,12573,877,1546281,"['pov: indie', 'psychedelic pop']",Djo,76
3HAYmp6l5lYGG8zz4qMbIX,Personal Lies,6604992,0.0,284.22385,-8.015,110.031,4,0,1,5p9HO3XC5P3BLxJs5Mtrhm,01-09-2020,374362,8731,219,1546281,"['pov: indie', 'psychedelic pop']",Djo,76
56sDw3DIGcUStBO5SguYPK,Fool,2530065,0.14472,114.74218,-8.214,84.995,4,9,0,5p9HO3XC5P3BLxJs5Mtrhm,16-09-2022,312710,7550,322,1546281,"['pov: indie', 'psychedelic pop']",Djo,76
4zzwmX1ntxHBaFWJahkVTx,Slither,2443602,0.18571,108.00762,-8.729,99.996,4,0,1,5p9HO3XC5P3BLxJs5Mtrhm,16-09-2022,149209,3547,152,1546281,"['pov: indie', 'psychedelic pop']",Djo,76
6yIkBXij6NSjmRGRpQupqO,X-TALI,1595382,0.0,67.87773,0.379,135.992,4,7,1,7qIgmxSjoXEeifSVDh8nIt,23-08-2024,492971,16226,169,1687,[],MXCCREE,50
0du1JW7fWUt9dKGjuNFBDn,X-TALI (SLOWED),1880504,0.0,79.88825,-0.687,115.22,4,11,0,7qIgmxSjoXEeifSVDh8nIt,22-08-2024,1633017,26591,0,1687,[],MXCCREE,50
2YnJw8JAlVAs4V2yWApHkp,X-TALI (SUPER SLOWED),2361258,0.0,100.10122,-1.061,91.856,4,0,1,7qIgmxSjoXEeifSVDh8nIt,18-09-2024,138188,2285,22,1687,[],MXCCREE,50
2QSU6tT23HqvnKgOJLOFOV,X-TALI (SPED UP),1432720,0.0,60.94077,-0.497,75.719,4,9,1,7qIgmxSjoXEeifSVDh8nIt,19-09-2024,46375,683,17,1687,[],MXCCREE,50
2SwKYAAodLMdPkQ1ykR4Y6,TROLL'S VILLAGE,1638856,5.42186,69.83982,-2.194,130.018,4,1,1,1dX1zejt24Ojiu0lX4T1ZM,31-08-2024,3818,168,4,1405,[],DJ GL3CHEKY,50
6a2Bof6DtJbu0bQwurG3vy,BAFO DE DRAGÃO,2381400,0.0,97.47156,-1.869,130.017,4,10,0,1dX1zejt24Ojiu0lX4T1ZM,18-01-2024,23782,745,58,1405,[],DJ GL3CHEKY,50
5l04NavM5r48HnQTdUqqCY,TROLL'S VILLAGE (SLOWED),2142705,7.03565,91.3473,-3.665,99.354,4,0,0,1dX1zejt24Ojiu0lX4T1ZM,02-09-2024,3878,140,10,1405,[],DJ GL3CHEKY,50
7g5y9UTOS1bTeWoMuFQAiw,MARSUPILAMI,2544231,0.58005,109.05252,-3.355,130.012,4,9,1,1dX1zejt24Ojiu0lX4T1ZM,19-10-2023,1258,20,0,1405,[],DJ GL3CHEKY,50
6EnewZpMihm5kvl1HfBSbY,NANI NANI,2035384,0.0,88.18939,-3.327,130.086,4,3,0,1dX1zejt24Ojiu0lX4T1ZM,21-03-2024,306,8,0,1405,[],DJ GL3CHEKY,50
0TDOct9UYYOsNyjNxEpJHn,TROLL'S VILLAGE (SPED UP),1415044,5.20707,60.43574,-2.199,74.878,4,9,1,1dX1zejt24Ojiu0lX4T1ZM,29-08-2024,215,6,0,1405,[],DJ GL3CHEKY,50
3uT8QfoX0BE8ZJa4h98LDW,Wrong Times,4656960,0.0,207.2381,-14.145,148.048,4,8,1,5xY6E5PMZNtz9jDvxTRiGI,17-05-2023,8448147,50410,1079,30371,['viet chill rap'],Dangrangto,54
1X9z1Ow69FjntJNdaepQ9A,càng chơi càng buồn,3959883,0.4678,169.99329,-8.963,129.981,4,8,1,2dC1IBU9NOD9xsQJ5RE7j7,01-08-2024,175111,2323,184,6757,['viet chill rap'],Puppy,47
3sPnIz5QAkuHP7n2FyRKPW,Quen Di Em La Ai,3659358,0.0,157.77379,-16.838,78.968,4,3,1,2dC1IBU9NOD9xsQJ5RE7j7,22-04-2023,12217,167,15,6757,['viet chill rap'],Puppy,47
1T446YQigOZL8lrmcrrEsV,Vườn Sao Băng,5024936,0.0,203.26167,-10.961,131.978,4,11,0,2dC1IBU9NOD9xsQJ5RE7j7,14-02-2023,164893,2290,50,6757,['viet chill rap'],Puppy,47
7rFCiWcJ1Pyz6S0p9wwkfX,Ngẩn Nger,3616733,0.0,160.33958,-9.414,155.02,4,1,1,2dC1IBU9NOD9xsQJ5RE7j7,20-06-2023,71937,1175,47,6757,['viet chill rap'],Puppy,47
3LKmVvuvCUnSNHm0TpdGwR,Wrong Times (Beat),4768498,0.0,207.20908,-18.617,73.998,4,1,1,2dC1IBU9NOD9xsQJ5RE7j7,17-05-2023,8447913,50409,1079,6757,['viet chill rap'],Puppy,47
7b0xmCindggFn9Ya5guFkq,Call Me On My Phone 2,5231270,0.0,228.53079,-10.54,149.999,4,5,0,2dC1IBU9NOD9xsQJ5RE7j7,20-10-2022,119622,2075,98,6757,['viet chill rap'],Puppy,47
1YY84SjmVEaZgHQiumtfTT,Ở bên anh đêm nay (feat. Puppy & NOIDBOI),4065846,0.11016,171.81606,-7.451,144.917,4,5,0,2dC1IBU9NOD9xsQJ5RE7j7,26-04-2023,33244,396,23,6757,['viet chill rap'],Puppy,47
5JIpRjlHLPVpP13zwQbJuO,Save Mah Life,4654352,0.0,204.96254,-7.322,140.04,4,4,1,2dC1IBU9NOD9xsQJ5RE7j7,23-01-2024,28806,,35,6757,['viet chill rap'],Puppy,47
43MxZ6STeaRLoHOdxS8plO,That's Just What I Do,5349457,2.80961,222.52844,-13.918,95.513,4,9,0,2dC1IBU9NOD9xsQJ5RE7j7,23-01-2024,4177,85,6,6757,['viet chill rap'],Puppy,47
3o3dIYuLIZfAO2kXP3eXrN,MONTAGEM VOZES PROFUNDAS - Ultra Slowed,3183124,0.0,141.63593,2.452,93.418,4,8,1,3rX0drWPVa50yFG3HqzX0T,24-06-2024,8442204,151065,1724,65772,[],DJ MAXZZ,69
6gXzRzLtdNSbsJVg72J3AA,MONTAGEM VOZES PROFUNDAS - TikTok Version,1197492,0.0,51.54249,2.605,93.413,4,1,1,3rX0drWPVa50yFG3HqzX0T,11-07-2024,5624320,141038,2947,65772,[],DJ MAXZZ,69
164P5JVUfSF7AbW5SrYbif,MONTAGEM VOZES PROFUNDAS - Super Slowed,2678156,0.0,119.10676,3.245,111.095,4,1,0,3rX0drWPVa50yFG3HqzX0T,24-06-2024,8442204,151065,1724,65772,[],DJ MAXZZ,69
2yNtsnkztBySnWbFY36X4a,MONTAGEM VOZES PROFUNDAS - Hardstyle Remix,3285844,0.0,149.01787,1.038,130.055,4,7,1,3rX0drWPVa50yFG3HqzX0T,18-07-2024,1844913,32185,257,65772,[],DJ MAXZZ,69
3gqAi4kyhO2zXpJ01DuGyg,MONTAGEM VOZES PROFUNDAS - Slowed,2390473,0.0,108.41148,3.701,124.691,4,1,1,3rX0drWPVa50yFG3HqzX0T,24-06-2024,8442204,151065,1724,65772,[],DJ MAXZZ,69
2cVtDR0Ka4ReJBPM7vePwF,MONTAGEM VOZES PROFUNDAS,5961080,0.0,267.14557,4.176,139.934,4,8,1,3rX0drWPVa50yFG3HqzX0T,11-07-2024,5624320,141038,2947,65772,[],DJ MAXZZ,69
4fmlFgc6i5Qi257M55sSA5,MONTAGEM VOZES PROFUNDAS - Sped Up,1898712,0.0,86.10939,4.225,157.099,4,0,1,3rX0drWPVa50yFG3HqzX0T,24-06-2024,463078,6222,137,65772,[],DJ MAXZZ,69
16PDGrbgiU6lTxi0Vi7eBn,MONTAGEM VOZES PROFUNDAS - Slowed Hardstyle Remix,3688158,0.0,167.2634,0.879,115.836,4,7,1,3rX0drWPVa50yFG3HqzX0T,18-07-2024,3097331,54239,432,65772,[],DJ MAXZZ,69
718peOX0mdimQ5mR4p7Ito,MONTAGEM VOZES PROFUNDAS - Ultra Slowed Hardstyle Remix,4646840,0.0,210.74104,0.208,183.88,4,2,1,33wh7J44m0CrsAFj2LuRk2,11-10-2024,3914,93,8,12297,[],DJ CD 011,69
2ZJ2jAvodDxfpLOrONHwXI,MONTAGEM DISTORSIONADA ESPECTACULAR,3706202,0.06277,168.08173,-2.583,139.869,4,1,1,33wh7J44m0CrsAFj2LuRk2,02-06-2024,22033,504,23,12297,[],DJ CD 011,69
6f7M5UzYYeLFCMIBQhxk2J,Lặng,3070771,0.0,130.27556,-11.067,100.045,4,0,1,0gGd4WhPXBSgDX6fdOHcOw,24-07-2024,234629,530,9,667913,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rhymastic,56
4S0uLMXRoAjFfIJOW7A8aW,Nến Và Hoa,3660300,0.0,160.87946,-6.781,120.033,4,5,0,0gGd4WhPXBSgDX6fdOHcOw,19-08-2018,78374884,258080,5805,667913,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rhymastic,56
5U30iZBlmxkpHqzb1OSnBS,Yêu 5,5292000,0.0,223.66042,-7.918,95.037,4,3,1,0gGd4WhPXBSgDX6fdOHcOw,02-09-2023,1096970,2734,47,667913,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rhymastic,56
014DA3BdnmD3kI5pBogH7c,Cứ Chill Thôi,5953500,2.0956,260.8994,-8.452,101.017,4,8,1,2xvW7dgL1640K8exTcRMS4,11-07-2020,115047077,581577,11667,900756,"['indie viet', 'v-pop']",Chillies,54
1He7z9P4RbIAa0rNCUaIMN,Những Kẻ Mộng Mơ,6472523,3.66875,282.7668,-9.888,129.907,4,11,1,6CGGvCBHWqQ4HXtn5aLhbh,10-08-2024,203330,990,1,893958,['v-pop'],SOOBIN,59
6omqlTpk0xulezHygipOZx,Chợt Nghe Bước Em Về,5688876,0.0,246.4624,-9.197,106.143,4,5,0,6CGGvCBHWqQ4HXtn5aLhbh,04-08-2024,3347043,28900,22464,893958,['v-pop'],SOOBIN,59
6eZ8m7uMoV7uMkZ6DRtoIy,Thu Hoài,7083138,1.39288,307.74567,-9.457,130.024,3,10,0,0gGd4WhPXBSgDX6fdOHcOw,25-08-2024,1084515,17053,3027,667913,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rhymastic,56
6FarARVe3jTGAFDAXE4TRc,Khiến Nó Ngầu,3642778,0.0,158.67355,-7.499,151.003,4,11,1,2nSO7JYDbJrYbJmP39qUzj,07-07-2024,2506875,22145,2132,1124983,"['v-pop', 'vietnamese hip hop']",Binz,60
09fCGUOaUkhTR5VClqZQny,Đào Liễu,6305361,0.0,275.3248,-6.283,93.905,4,1,0,0gGd4WhPXBSgDX6fdOHcOw,08-09-2024,1215128,20307,4927,667913,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Rhymastic,56
6VHCSC1ofv6erC0rmvvPrj,Hỏa Ca - Call Me By Fire,5953500,0.0,258.9025,-4.963,149.922,4,11,0,7l7DZWQaVIS13zFgSf7eb4,28-06-2024,2950146,67630,11068,299280,['v-pop'],Tuấn Hưng,49
1KZVA4mJbjH6V9i7lP36FH,Say Yes (Vietnamese Version),4921560,0.08698,211.22612,-6.917,100.073,4,4,1,5Xn0cJrrcslCWCzPXNTy54,14-08-2024,3816152,29946,686,2998,[],PiaLinh,48
33injjoveB5rdOWftT5Gm6,Anh Trai Say Hi!,6284250,3.2624,278.0125,-8.784,160.009,4,0,0,1bkEtYsRYvm3mKCzL2X21A,07-07-2024,1023474,7866,2164,4087,[],Do Phu Qui,46
4Wxtt0dAbPrXZDu4wfR8dN,"NÀNG (feat. Ogenus, Anh Tú & Đặng Thái Bình)",4523076,0.0,196.28989,-5.845,117.004,4,4,1,5mPbBOU2KMFfStepNZ027p,30-10-2023,211872,1521,54,39617,[],OgeNus,47
4bbkJ6AMGrVDUn9onTpICI,Đa Nghi,3883645,0.0,168.42014,-8.009,123.977,4,9,0,5mPbBOU2KMFfStepNZ027p,03-09-2024,1612433,25681,1034,39617,[],OgeNus,47
5RuZw8NsvI4BSlmI2yqgeS,Anh Không Cố Ý (feat. Limitlxss & Ogenus),5628888,3.45977,247.58858,-8.391,170.046,4,5,0,5mPbBOU2KMFfStepNZ027p,11-09-2023,5320927,11772,203,39617,[],OgeNus,47
0TKNBQm1jzoVz98QPRz6kL,KHÔNG YÊU ĐẾN THẾ ĐÂU (feat. Pháp Kiều),4057200,2.98957,184.0,-5.689,104.981,4,4,0,5mPbBOU2KMFfStepNZ027p,08-12-2023,3413419,35087,1853,39617,[],OgeNus,47
1alQ5E6poEz1FNRbSpWFLt,Tết “Chất”,6635354,0.0,287.8926,-6.565,155.039,4,6,0,5mPbBOU2KMFfStepNZ027p,11-02-2024,1268935,5881,332,39617,[],OgeNus,47
4WxlLvfzOUim3VSp8f67br,"Vẫn Lit - Hội Không Nón (feat. IndieK, HURRYKNG, CAPTAIN, Ogenus, STRANGE H, gung0cay, Yuno Bigboi & Tọi)",9588762,2.10141,417.93015,-6.348,149.934,4,8,1,5mPbBOU2KMFfStepNZ027p,05-10-2023,31068,134,0,39617,[],OgeNus,47
3eCsMPno2PnaZxfgM34vso,một phần hai ½,4167450,0.0,185.54485,-5.221,160.061,4,2,0,5mPbBOU2KMFfStepNZ027p,21-12-2023,1558679,18540,1534,39617,[],OgeNus,47
3ZHqrVIOWsGlKa0ukQ4LJn,DBAH,5230061,0.1741,230.77731,-10.284,150.049,4,1,1,5mPbBOU2KMFfStepNZ027p,03-09-2024,1612433,25681,1034,39617,[],OgeNus,47
5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),3929441,0.18549,170.26031,-4.834,128.004,4,7,1,4oUHIQIBe0LHzYfvXNW4QM,10-05-2024,112858810,896362,25673,10713305,['contemporary country'],Morgan Wallen,91
